best,threshold,entropy
680,680,680,572
680,680,680,572
680,680,680,572
680,680,680,572
680,680,680,572
681,681,681,573
682,682,682,573
684,684,684,575
685,685,685,576
685,685,685,576
685,685,685,576
686,686,686,577
688,688,688,579
688,688,688,579
689,689,689,580
689,689,689,580
689,689,689,580
689,689,689,580
690,690,690,581
690,690,690,581
691,691,691,582
691,691,691,582
691,691,691,582
692,692,692,583
692,692,692,583
693,693,693,584
693,693,693,584
693,693,693,584
694,694,694,585
695,695,695,586
696,696,696,586
696,696,696,586
696,696,696,586
697,697,697,587
697,697,697,587
697,697,697,587
697,697,697,587
698,698,698,587
698,698,698,587
698,698,698,587
699,699,699,588
699,699,699,588
699,699,699,588
699,699,699,588
700,700,700,589
700,700,700,589
700,700,700,589
701,701,701,590
702,702,702,591
702,702,702,591
702,702,702,591
702,702,702,591
702,702,702,591
702,702,702,591
702,702,702,591
704,704,704,593
706,706,706,595
706,706,706,595
706,706,706,595
706,706,706,595
707,707,707,596
708,708,708,596
708,708,708,596
708,708,708,596
708,708,708,596
710,710,710,598
711,711,711,598
711,711,711,598
712,712,712,598
712,712,712,598
713,713,713,598
713,713,713,598
713,713,713,598
714,714,714,598
714,714,714,598
715,715,715,599
716,716,716,600
716,716,716,600
716,716,716,600
716,716,716,600
716,716,716,600
716,716,716,600
717,717,717,601
717,717,717,601
719,719,719,603
720,720,720,603
721,721,721,604
722,722,722,605
722,722,722,605
722,722,722,605
724,724,724,607
724,724,724,607
724,724,724,607
724,724,724,607
725,725,725,607
725,725,725,607
726,726,726,608
726,726,726,608
726,726,726,608
726,726,726,608
727,727,727,609
727,727,727,609
727,727,727,609
727,727,727,609
728,728,728,610
729,729,729,611
729,729,729,611
730,730,730,612
730,730,730,612
730,730,730,612
730,730,730,612
731,731,731,613
731,731,731,613
731,731,731,613
732,732,732,614
732,732,732,614
732,732,732,614
732,732,732,614
732,732,732,614
732,732,732,614
732,732,732,614
732,732,732,614
732,732,732,614
734,734,734,616
734,734,734,616
734,734,734,616
735,735,735,616
735,735,735,616
737,737,737,618
737,737,737,618
737,737,737,618
737,737,737,618
737,737,737,618
738,738,738,619
739,739,739,619
739,739,739,619
739,739,739,619
740,740,740,620
741,741,741,620
743,743,743,620
743,743,743,620
743,743,743,620
744,744,744,621
744,744,744,621
745,745,745,622
745,745,745,622
745,745,745,622
746,746,746,623
747,747,747,624
747,747,747,624
748,748,748,625
748,748,748,625
748,748,748,625
749,749,749,626
749,749,749,626
749,749,749,626
749,749,749,626
750,750,750,627
750,750,750,627
751,751,751,628
752,752,752,628
752,752,752,628
753,753,753,629
753,753,753,629
754,754,754,630
755,755,755,631
756,756,756,632
756,756,756,632
756,756,756,632
756,756,756,632
756,756,756,632
756,756,756,632
756,756,756,632
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
757,757,757,633
758,758,758,634
758,758,758,634
758,758,758,634
760,760,760,636
760,760,760,636
760,760,760,636
760,760,760,636
760,760,760,636
760,760,760,636
760,760,760,636
760,760,760,636
760,760,760,636
760,760,760,636
761,761,761,636
761,761,761,636
762,762,762,637
762,762,762,637
764,764,764,638
764,764,764,638
765,765,765,639
767,767,767,641
767,767,767,641
767,767,767,641
768,768,768,642
769,769,769,642
769,769,769,642
769,769,769,642
769,769,769,642
770,770,770,643
770,770,770,643
771,771,771,644
771,771,771,644
772,772,772,644
773,773,773,645
773,773,773,645
773,773,773,645
773,773,773,645
773,773,773,645
773,773,773,645
773,773,773,645
774,774,774,646
775,775,775,647
775,775,775,647
776,776,776,648
776,776,776,648
777,777,777,649
777,777,777,649
777,777,777,649
777,777,777,649
777,777,777,649
778,778,778,650
778,778,778,650
778,778,778,650
778,778,778,650
778,778,778,650
778,778,778,650
780,780,780,651
780,780,780,651
780,780,780,651
780,780,780,651
780,780,780,651
780,780,780,651
780,780,780,651
780,780,780,651
782,782,782,653
782,782,782,653
783,783,783,654
783,783,783,654
783,783,783,654
783,783,783,654
783,783,783,654
783,783,783,654
784,784,784,654
784,784,784,654
784,784,784,654
784,784,784,654
784,784,784,654
784,784,784,654
785,785,785,655
785,785,785,655
785,785,785,655
785,785,785,655
785,785,785,655
786,786,786,656
787,787,787,657
788,788,788,658
788,788,788,658
789,789,789,659
789,789,789,659
789,789,789,659
789,789,789,659
789,789,789,659
790,790,790,660
790,790,790,660
790,790,790,660
790,790,790,660
790,790,790,660
790,790,790,660
790,790,790,660
790,790,790,660
790,790,790,660
790,790,790,660
791,791,791,660
791,791,791,660
791,791,791,660
791,791,791,660
791,791,791,660
791,791,791,660
791,791,791,660
792,792,792,661
792,792,792,661
793,793,793,662
793,793,793,662
794,794,794,663
794,794,794,663
795,795,795,664
795,795,795,664
795,795,795,664
795,795,795,664
795,795,795,664
795,795,795,664
796,796,796,665
797,797,797,666
797,797,797,666
797,797,797,666
798,798,798,667
798,798,798,667
799,799,799,668
800,800,800,668
800,800,800,668
802,802,802,670
802,802,802,670
802,802,802,670
802,802,802,670
802,802,802,670
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
803,803,803,671
804,804,804,672
804,804,804,672
805,805,805,673
805,805,805,673
805,805,805,673
806,806,806,674
806,806,806,674
806,806,806,674
807,807,807,675
810,810,810,678
810,810,810,678
811,811,811,679
811,811,811,679
811,811,811,679
812,812,812,680
812,812,812,680
812,812,812,680
812,812,812,680
813,813,813,681
813,813,813,681
813,813,813,681
814,814,814,682
814,814,814,682
814,814,814,682
815,815,815,683
816,816,816,684
816,816,816,684
817,817,817,685
817,817,817,685
817,817,817,685
817,817,817,685
817,817,817,685
817,817,817,685
817,817,817,685
817,817,817,685
817,817,817,685
818,818,818,686
818,818,818,686
819,819,819,687
821,821,821,689
821,821,821,689
821,821,821,689
822,822,822,690
822,822,822,690
822,822,822,690
822,822,822,690
822,822,822,690
822,822,822,690
822,822,822,690
822,822,822,690
823,823,823,691
823,823,823,691
823,823,823,691
823,823,823,691
823,823,823,691
823,823,823,691
824,824,824,692
824,824,824,692
824,824,824,692
825,825,825,693
826,826,826,694
826,826,826,694
826,826,826,694
826,826,826,694
826,826,826,694
828,828,828,696
828,828,828,696
830,830,830,698
830,830,830,698
831,831,831,699
831,831,831,699
831,831,831,699
831,831,831,699
831,831,831,699
831,831,831,699
831,831,831,699
831,831,831,699
831,831,831,699
831,831,831,699
832,832,832,700
832,832,832,700
832,832,832,700
832,832,832,700
833,833,833,701
833,833,833,701
833,833,833,701
833,833,833,701
833,833,833,701
834,834,834,702
834,834,834,702
834,834,834,702
834,834,834,702
834,834,834,702
834,834,834,702
834,834,834,702
834,834,834,702
834,834,834,702
835,835,835,702
836,836,836,703
837,837,837,704
837,837,837,704
837,837,837,704
837,837,837,704
837,837,837,704
837,837,837,704
837,837,837,704
838,838,838,705
838,838,838,705
838,838,838,705
840,840,840,706
840,840,840,706
840,840,840,706
842,842,842,708
843,843,843,709
844,844,844,709
844,844,844,709
846,846,846,711
846,846,846,711
846,846,846,711
846,846,846,711
846,846,846,711
846,846,846,711
846,846,846,711
847,847,847,711
847,847,847,711
849,849,849,712
849,849,849,712
850,850,850,713
850,850,850,713
851,851,851,714
851,851,851,714
851,851,851,714
852,852,852,715
853,853,853,715
853,853,853,715
854,854,854,716
854,854,854,716
854,854,854,716
855,855,855,717
856,856,856,718
856,856,856,718
857,857,857,719
858,858,858,720
858,858,858,720
859,859,859,720
859,859,859,720
859,859,859,720
860,860,860,721
860,860,860,721
860,860,860,721
860,860,860,721
860,860,860,721
860,860,860,721
861,861,861,722
861,861,861,722
861,861,861,722
862,862,862,723
863,863,863,724
865,865,865,725
865,865,865,725
865,865,865,725
866,866,866,726
866,866,866,726
866,866,866,726
867,867,867,727
868,868,868,728
869,869,869,729
869,869,869,729
869,869,869,729
869,869,869,729
869,869,869,729
869,869,869,729
869,869,869,729
870,870,870,730
871,871,871,731
871,871,871,731
871,871,871,731
871,871,871,731
872,872,872,732
873,873,873,733
873,873,873,733
874,874,874,734
875,875,875,735
875,875,875,735
875,875,875,735
875,875,875,735
875,875,875,735
875,875,875,735
875,875,875,735
875,875,875,735
876,876,876,736
877,877,877,737
878,878,878,738
878,878,878,738
878,878,878,738
879,879,879,738
879,879,879,738
880,880,880,739
880,880,880,739
881,881,881,740
882,882,882,741
883,883,883,742
883,883,883,742
884,884,884,742
885,885,885,743
886,886,886,744
886,886,886,744
887,887,887,744
888,888,888,745
888,888,888,745
888,888,888,745
888,888,888,745
888,888,888,745
889,889,889,746
889,889,889,746
890,890,890,747
890,890,890,747
890,890,890,747
890,890,890,747
890,890,890,747
890,890,890,747
890,890,890,747
890,890,890,747
891,891,891,748
891,891,891,748
891,891,891,748
891,891,891,748
891,891,891,748
891,891,891,748
892,892,892,749
892,892,892,749
892,892,892,749
892,892,892,749
892,892,892,749
893,893,893,750
894,894,894,751
896,896,896,752
896,896,896,752
896,896,896,752
896,896,896,752
896,896,896,752
897,897,897,753
899,899,899,755
900,900,900,756
900,900,900,756
900,900,900,756
901,901,901,756
901,901,901,756
902,902,902,757
902,902,902,757
902,902,902,757
903,903,903,758
903,903,903,758
904,904,904,759
904,904,904,759
904,904,904,759
904,904,904,759
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
906,906,906,761
907,907,907,762
907,907,907,762
908,908,908,762
908,908,908,762
908,908,908,762
908,908,908,762
908,908,908,762
908,908,908,762
908,908,908,762
909,909,909,763
909,909,909,763
910,910,910,764
910,910,910,764
912,912,912,765
914,914,914,766
914,914,914,766
915,915,915,767
916,916,916,767
916,916,916,767
916,916,916,767
916,916,916,767
917,917,917,768
918,918,918,769
918,918,918,769
919,919,919,770
920,920,920,771
920,920,920,771
922,922,922,772
922,922,922,772
922,922,922,772
922,922,922,772
923,923,923,773
923,923,923,773
924,924,924,774
924,924,924,774
924,924,924,774
925,925,925,775
926,926,926,776
928,928,928,777
928,928,928,777
929,929,929,778
929,929,929,778
929,929,929,778
929,929,929,778
929,929,929,778
929,929,929,778
930,930,930,779
931,931,931,780
931,931,931,780
932,932,932,781
933,933,933,782
933,933,933,782
934,934,934,783
934,934,934,783
935,935,935,784
935,935,935,784
935,935,935,784
935,935,935,784
935,935,935,784
935,935,935,784
935,935,935,784
936,936,936,785
936,936,936,785
936,936,936,785
936,936,936,785
936,936,936,785
936,936,936,785
936,936,936,785
937,937,937,786
937,937,937,786
937,937,937,786
937,937,937,786
937,937,937,786
938,938,938,787
938,938,938,787
938,938,938,787
938,938,938,787
938,938,938,787
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
939,939,939,788
940,940,940,789
940,940,940,789
941,941,941,790
941,941,941,790
941,941,941,790
941,941,941,790
941,941,941,790
942,942,942,791
942,942,942,791
942,942,942,791
942,942,942,791
942,942,942,791
942,942,942,791
943,943,943,792
944,944,944,793
944,944,944,793
944,944,944,793
944,944,944,793
944,944,944,793
945,945,945,794
945,945,945,794
945,945,945,794
945,945,945,794
945,945,945,794
945,945,945,794
945,945,945,794
946,946,946,795
946,946,946,795
946,946,946,795
946,946,946,795
946,946,946,795
947,947,947,796
947,947,947,796
947,947,947,796
947,947,947,796
947,947,947,796
947,947,947,796
947,947,947,796
948,948,948,797
951,951,951,800
951,951,951,800
951,951,951,800
952,952,952,801
952,952,952,801
952,952,952,801
952,952,952,801
952,952,952,801
953,953,953,801
954,954,954,801
955,955,955,802
955,955,955,802
955,955,955,802
955,955,955,802
955,955,955,802
955,955,955,802
955,955,955,802
955,955,955,802
956,956,956,803
956,956,956,803
956,956,956,803
956,956,956,803
956,956,956,803
956,956,956,803
956,956,956,803
956,956,956,803
956,956,956,803
957,957,957,803
957,957,957,803
957,957,957,803
957,957,957,803
957,957,957,803
957,957,957,803
957,957,957,803
958,958,958,804
959,959,959,805
960,960,960,806
961,961,961,807
961,961,961,807
961,961,961,807
961,961,961,807
961,961,961,807
961,961,961,807
962,962,962,808
962,962,962,808
962,962,962,808
962,962,962,808
964,964,964,810
965,965,965,810
965,965,965,810
965,965,965,810
967,967,967,812
967,967,967,812
968,968,968,812
969,969,969,813
970,970,970,814
971,971,971,815
971,971,971,815
972,972,972,816
973,973,973,817
973,973,973,817
973,973,973,817
974,974,974,817
974,974,974,817
975,975,975,818
977,977,977,820
978,978,978,820
978,978,978,820
979,979,979,821
980,980,980,822
981,981,981,822
981,981,981,822
982,982,982,823
982,982,982,823
983,983,983,824
984,984,984,825
984,984,984,825
984,984,984,825
984,984,984,825
985,985,985,825
986,986,986,826
986,986,986,826
987,987,987,827
987,987,987,827
987,987,987,827
987,987,987,827
987,987,987,827
987,987,987,827
987,987,987,827
988,988,988,828
988,988,988,828
989,989,989,829
989,989,989,829
990,990,990,829
990,990,990,829
990,990,990,829
990,990,990,829
991,991,991,830
991,991,991,830
992,992,992,831
992,992,992,831
992,992,992,831
992,992,992,831
993,993,993,832
993,993,993,832
993,993,993,832
993,993,993,832
994,994,994,833
995,995,995,834
996,996,996,835
998,998,998,837
999,999,999,838
999,999,999,838
999,999,999,838
1000,1000,1000,839
1002,1002,1002,840
1002,1002,1002,840
1002,1002,1002,840
1002,1002,1002,840
1002,1002,1002,840
1002,1002,1002,840
1003,1003,1003,841
1004,1004,1004,842
1004,1004,1004,842
1004,1004,1004,842
1005,1005,1005,843
1005,1005,1005,843
1005,1005,1005,843
1006,1006,1006,844
1006,1006,1006,844
1006,1006,1006,844
1006,1006,1006,844
1006,1006,1006,844
1006,1006,1006,844
1007,1007,1007,845
1007,1007,1007,845
1007,1007,1007,845
1007,1007,1007,845
1007,1007,1007,845
1008,1008,1008,845
1008,1008,1008,845
1008,1008,1008,845
1008,1008,1008,845
1010,1010,1010,847
1010,1010,1010,847
1011,1011,1011,848
1011,1011,1011,848
1011,1011,1011,848
1012,1012,1012,849
1012,1012,1012,849
1012,1012,1012,849
1012,1012,1012,849
1013,1013,1013,850
1015,1015,1015,852
1015,1015,1015,852
1015,1015,1015,852
1015,1015,1015,852
1016,1016,1016,853
1017,1017,1017,854
1018,1018,1018,855
1019,1019,1019,855
1020,1020,1020,855
1020,1020,1020,855
1021,1021,1021,855
1022,1022,1022,856
1022,1022,1022,856
1022,1022,1022,856
1022,1022,1022,856
1023,1023,1023,857
1023,1023,1023,857
1026,1026,1026,859
1026,1026,1026,859
1026,1026,1026,859
1026,1026,1026,859
1028,1028,1028,861
1029,1029,1029,861
1029,1029,1029,861
1029,1029,1029,861
1030,1030,1030,861
1030,1030,1030,861
1032,1032,1032,862
1034,1034,1034,864
1034,1034,1034,864
1034,1034,1034,864
1035,1035,1035,865
1035,1035,1035,865
1035,1035,1035,865
1035,1035,1035,865
1035,1035,1035,865
1036,1036,1036,866
1036,1036,1036,866
1036,1036,1036,866
1037,1037,1037,867
1037,1037,1037,867
1037,1037,1037,867
1037,1037,1037,867
1037,1037,1037,867
1037,1037,1037,867
1038,1038,1038,868
1039,1039,1039,868
1039,1039,1039,868
1039,1039,1039,868
1039,1039,1039,868
1040,1040,1040,869
1041,1041,1041,870
1043,1043,1043,872
1043,1043,1043,872
1043,1043,1043,872
1044,1044,1044,873
1045,1045,1045,874
1045,1045,1045,874
1045,1045,1045,874
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1047,1047,1047,875
1048,1048,1048,876
1048,1048,1048,876
1048,1048,1048,876
1050,1050,1050,878
1050,1050,1050,878
1051,1051,1051,879
1051,1051,1051,879
1051,1051,1051,879
1051,1051,1051,879
1051,1051,1051,879
1051,1051,1051,879
1052,1052,1052,879
1053,1053,1053,880
1054,1054,1054,880
1055,1055,1055,881
1055,1055,1055,881
1056,1056,1056,882
1057,1057,1057,883
1057,1057,1057,883
1057,1057,1057,883
1057,1057,1057,883
1057,1057,1057,883
1057,1057,1057,883
1057,1057,1057,883
1057,1057,1057,883
1058,1058,1058,884
1059,1059,1059,885
1059,1059,1059,885
1060,1060,1060,886
1060,1060,1060,886
1060,1060,1060,886
1060,1060,1060,886
1061,1061,1061,887
1061,1061,1061,887
1061,1061,1061,887
1062,1062,1062,888
1062,1062,1062,888
1062,1062,1062,888
1062,1062,1062,888
1062,1062,1062,888
1062,1062,1062,888
1062,1062,1062,888
1062,1062,1062,888
1062,1062,1062,888
1063,1063,1063,889
1063,1063,1063,889
1064,1064,1064,890
1064,1064,1064,890
1064,1064,1064,890
1064,1064,1064,890
1064,1064,1064,890
1064,1064,1064,890
1065,1065,1065,890
1065,1065,1065,890
1066,1066,1066,891
1066,1066,1066,891
1067,1067,1067,892
1067,1067,1067,892
1067,1067,1067,892
1067,1067,1067,892
1067,1067,1067,892
1067,1067,1067,892
1067,1067,1067,892
1067,1067,1067,892
1067,1067,1067,892
1069,1069,1069,893
1071,1071,1071,895
1071,1071,1071,895
1071,1071,1071,895
1073,1073,1073,897
1073,1073,1073,897
1073,1073,1073,897
1073,1073,1073,897
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1074,1074,1074,898
1075,1075,1075,899
1075,1075,1075,899
1075,1075,1075,899
1075,1075,1075,899
1075,1075,1075,899
1075,1075,1075,899
1075,1075,1075,899
1075,1075,1075,899
1076,1076,1076,900
1077,1077,1077,901
1078,1078,1078,901
1078,1078,1078,901
1078,1078,1078,901
1078,1078,1078,901
1078,1078,1078,901
1079,1079,1079,902
1080,1080,1080,903
1081,1081,1081,903
1081,1081,1081,903
1081,1081,1081,903
1081,1081,1081,903
1081,1081,1081,903
1082,1082,1082,904
1084,1084,1084,906
1084,1084,1084,906
1084,1084,1084,906
1085,1085,1085,907
1085,1085,1085,907
1085,1085,1085,907
1085,1085,1085,907
1086,1086,1086,908
1086,1086,1086,908
1087,1087,1087,908
1088,1088,1088,909
1089,1089,1089,910
1090,1090,1090,911
1090,1090,1090,911
1090,1090,1090,911
1091,1091,1091,912
1092,1092,1092,912
1092,1092,1092,912
1093,1093,1093,913
1094,1094,1094,914
1094,1094,1094,914
1094,1094,1094,914
1094,1094,1094,914
1094,1094,1094,914
1094,1094,1094,914
1094,1094,1094,914
1094,1094,1094,914
1095,1095,1095,915
1095,1095,1095,915
1096,1096,1096,916
1096,1096,1096,916
1097,1097,1097,917
1097,1097,1097,917
1098,1098,1098,917
1098,1098,1098,917
1098,1098,1098,917
